Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
Theo,Madagascar,2007,65.0,U.S.A.,70.0,Trinitario,Madagascar,113750.0
Theo,Ivory Coast,2007,75.0,U.S.A.,50.0,Blend,Ivory Coast,93750.0
Theo,"Ghana, Kumasi",2007,84.0,U.S.A.,60.0,Forastero,Ghana,126000.0
Theo,"Venezuela; Barinos, Merida, Tachron",2007,91.0,U.S.A.,40.0,Blend,Venezuela,91000.0
Theo,"Ghana, Panama, Ecuador",2007,75.0,U.S.A.,60.0,Blend,"Ghana, Panama, Ecuador",112500.0
Theobroma,"Piura Select, Cacao Blanc",2015,70.0,Japan,65.0,Blend,Peru,113750.0
Timo A. Meyer,"Belize, med roast",2016,72.0,Germany,75.0,"Trinitario, TCGA",Belize,135000.0
To'ak (Ecuatoriana),Manabi,2014,81.0,Ecuador,65.0,Forastero (Nacional),Ecuador,131625.0
Tobago Estate (Pralus),"Roxborough, Tobago",2012,70.0,France,80.0,Trinitario,Tobago,140000.0
Tocoti,"Wild Bolivian, Jungle Love",2012,77.0,U.S.A.,60.0,Criollo,Bolivia,115500.0
Tocoti,Venezuela,2011,72.0,U.S.A.,55.0,Blend,Venezuela,99000.0
Tocoti,Dominican Republic,2011,74.0,U.S.A.,60.0,Blend,Dominican Republic,111000.0
Treehouse,Conacado,2014,72.0,U.S.A.,60.0,Blend,Dominican Republic,108000.0
Tsara (Cinagra),"Ambanja, Tsara Valley",2011,72.0,Madagascar,70.0,Blend,Madagascar,126000.0
twenty-four blackbirds,Oko Caribe,2015,75.0,U.S.A.,55.0,Blend,Domincan Republic,103125.0
twenty-four blackbirds,"Cedeno, lot 271",2015,75.0,U.S.A.,70.0,Blend,Ecuador,131250.0
twenty-four blackbirds,Madagascar,2014,75.0,U.S.A.,70.0,Trinitario,Madagascar,131250.0
twenty-four blackbirds,Dominican Republic,2013,68.0,U.S.A.,65.0,Blend,Dominican Republic,110500.0
twenty-four blackbirds,Palos Blancos,2013,75.0,U.S.A.,50.0,Blend,Bolivia,93750.0
twenty-four blackbirds,Dominican Republic,2011,73.0,U.S.A.,55.0,Blend,Dominican Republic,100375.0
Two Ravens,Peru,2016,60.0,U.S.A.,60.0,Criollo,Peru,90000.0
Un Dimanche A Paris,Dominican Republic,2011,63.0,France,75.0,Blend,Dominican Republic,118125.0
Undone,Matagalpa,2014,74.0,U.S.A.,55.0,Blend,Nicaragua,101750.0
Undone,Nourish,2014,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
Upchurch,"Madagascar, Sassy Bar",2016,72.0,U.S.A.,60.0,Trinitario,Madagascar,108000.0
Upchurch,"Tanzania, Party Bar",2016,72.0,U.S.A.,65.0,Blend,Tanzania,117000.0
Urzi,"Sur del Lago, Merida",2014,65.0,Italy,65.0,Trinitario,Venezuela,105625.0
Valrhona,"Piura, Illanka, Quemazon",2015,63.0,France,80.0,Blend,Peru,126000.0
Valrhona,"Andoa, Grand Cru blend",2013,70.0,France,70.0,Blend,Other,122500.0
Valrhona,"Loma Sotavento, 2013",2013,64.0,France,70.0,Blend,Dominican Republic,112000.0
Valrhona,"Otucan, Grand Cru",2012,69.0,France,80.0,Blend,Venezuela,138000.0
Valrhona,Caraque,2011,56.0,France,65.0,Blend,Other,91000.0
Valrhona,"Porcelana, Pedegral",2011,64.0,France,80.0,Criollo,Venezuela,128000.0
Valrhona,Tainori,2009,64.0,France,75.0,Blend,Dominican Republic,120000.0
Valrhona,Alpaco,2009,66.0,France,75.0,Blend,Ecuador,123750.0
Valrhona,Nyangbo,2009,68.0,France,70.0,Forastero,Ghana,119000.0
Valrhona,Araguani,2007,72.0,France,60.0,Blend,"Venezuela, Carribean",108000.0
Valrhona,Chuao 2002 P.,2007,65.0,France,75.0,Trinitario,Venezuela,121875.0
Valrhona,Manjari,2007,64.0,France,80.0,"Criollo, Trinitario",Madagascar,128000.0
Valrhona,Le Noir Extra Amer,2007,85.0,France,30.0,Blend,Other,63750.0
Valrhona,Abinao,2007,85.0,France,50.0,Forastero,West Africa,106250.0
Valrhona,Le Noir Amer,2007,71.0,France,55.0,Forastero,West Africa,97625.0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",2007,64.0,France,65.0,Criollo (Porcelana),Venezuela,104000.0
Valrhona,Caraibe,2006,66.0,France,60.0,Trinitario,Carribean,99000.0
Valrhona,Guanaja,2006,70.0,France,80.0,"Criollo, Trinitario",South America,140000.0
Valrhona,Gran Couva 2005 P.,2006,64.0,France,50.0,Trinitario,Trinidad,80000.0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",2006,64.0,France,60.0,Criollo (Porcelana),Venezuela,96000.0
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64.0,France,70.0,Trinitario,Madagascar,112000.0
Vanleer (Barry Callebaut),Manhattan,2012,72.0,U.S.A.,50.0,Forastero,Ghana,90000.0
Vanleer (Barry Callebaut),Napa,2012,65.0,U.S.A.,55.0,Forastero,Ghana,89375.0
Vao Vao (Chocolaterie Robert),Madagascar,2009,72.0,Madagascar,55.0,Trinitario,Madagascar,99000.0
Vao Vao (Chocolaterie Robert),Madagascar,2009,76.0,Madagascar,55.0,Trinitario,Madagascar,104500.0
Vao Vao (Chocolaterie Robert),Madagascar,2009,80.0,Madagascar,55.0,Trinitario,Madagascar,110000.0
Vao Vao (Chocolaterie Robert),Madagascar,2009,70.0,Madagascar,60.0,Trinitario,Madagascar,105000.0
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,2009,68.0,Madagascar,60.0,Trinitario,Madagascar,102000.0
Vao Vao (Chocolaterie Robert),Madagascar,2009,64.0,Madagascar,65.0,Trinitario,Madagascar,104000.0
Vicuna,Palos Blancos,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
Vicuna,Palos Blancos + nibs,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
Videri,Dominican Republic,2014,90.0,U.S.A.,65.0,Blend,Dominican Republic,146250.0
Videri,Trinidad,2014,75.0,U.S.A.,70.0,Trinitario,Trinidad,131250.0
Videri,Mindo,2014,75.0,U.S.A.,70.0,Blend,Ecuador,131250.0
Videri,Dark,2013,90.0,U.S.A.,75.0,Blend,Central and S. America,168750.0
Videri,Classic,2012,70.0,U.S.A.,65.0,Blend,Central and S. America,113750.0
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",2012,70.0,France,70.0,Trinitario,Vietnam,122500.0
Vintage Plantations,San Martin,2014,75.0,U.S.A.,60.0,Blend,Peru,112500.0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,100.0,U.S.A.,40.0,Forastero (Arriba),Ecuador,100000.0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,90.0,U.S.A.,40.0,Forastero (Arriba),Ecuador,90000.0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,75.0,U.S.A.,60.0,Forastero (Arriba),Ecuador,112500.0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",2007,65.0,U.S.A.,60.0,Forastero (Arriba),Ecuador,97500.0
Violet Sky,Sambirano Valley,2015,77.0,U.S.A.,55.0,Trinitario,Madagascar,105875.0
Violet Sky,Moho River Valley,2015,77.0,U.S.A.,60.0,"Criollo, Trinitario",Belize,115500.0
Violet Sky,Cuyagua,2015,77.0,U.S.A.,60.0,Criollo,Venezuela,115500.0
Violet Sky,Peru,2015,77.0,U.S.A.,65.0,"Criollo, Trinitario",Peru,125125.0
Violet Sky,Cahabon,2015,77.0,U.S.A.,55.0,Trinitario,Guatemala,105875.0
Vivra,Peru,2016,70.0,U.S.A.,50.0,Blend,Peru,87500.0
Vivra,Ocumare,2016,70.0,U.S.A.,50.0,Blend,Venezuela,87500.0
Vivra,Dominican Republic,2016,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
Wellington Chocolate Factory,Conacado,2016,70.0,New Zealand,70.0,Trinitario,Dominican Republic,122500.0
Wellington Chocolate Factory,"Piura Blanco, Norandino",2016,70.0,New Zealand,70.0,Blend,Peru,122500.0
Whittakers,Ghana,2011,72.0,New Zealand,50.0,Forastero,Ghana,90000.0
Wilkie's Organic,Amazonas,2013,75.0,Ireland,50.0,Criollo,Peru,93750.0
Wilkie's Organic,Amazonas,2013,89.0,Ireland,55.0,Criollo,Peru,122375.0
Wilkie's Organic,Tumbes,2013,75.0,Ireland,65.0,Criollo,Peru,121875.0
Wilkie's Organic,Amazonas w/ nibs,2013,75.0,Ireland,55.0,Criollo,Peru,103125.0
Willie's Cacao,Los Llanos,2016,70.0,U.K.,80.0,Blend,Colombia,140000.0
Willie's Cacao,Los Llanos,2014,88.0,U.K.,60.0,Trinitario,Colombia,132000.0
Willie's Cacao,"Java, Indonesian Black",2013,100.0,U.K.,45.0,Blend,Indonesia,112500.0
Willie's Cacao,Sambirano,2010,71.0,U.K.,60.0,Trinitario,Madagascar,106500.0
Willie's Cacao,Hacienda Las Trincheras,2010,72.0,U.K.,70.0,Blend,Venezuela,126000.0
Willie's Cacao,Java,2010,69.0,U.K.,75.0,Blend,Indonesia,129375.0
Willie's Cacao,San Martin,2009,70.0,U.K.,60.0,Blend,Peru,105000.0
Willie's Cacao,Rio Caribe,2009,72.0,U.K.,65.0,Trinitario,Venezuela,117000.0
Wm,"Guasare, Zulia Prov., 2015, batch 124",2016,74.0,U.S.A.,60.0,Criollo,Venezuela,111000.0
Wm,"Wild Beniano, 2016, batch 128, Heirloom",2016,76.0,U.S.A.,70.0,Blend,Bolivia,133000.0
Wm,"Ghana, 2013, batch 129",2016,75.0,U.S.A.,75.0,Blend,Ghana,140625.0
Woodblock,"Maranon, Cajamarca",2014,70.0,U.S.A.,60.0,Forastero (Nacional),Peru,105000.0
Woodblock,"Camino Verde P., Balao, Guayas",2013,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
Woodblock,Gran Couva,2013,70.0,U.S.A.,70.0,Trinitario,Trinidad,122500.0
Woodblock,Ecuador,2012,70.0,U.S.A.,50.0,Blend,Ecuador,87500.0
Woodblock,Costa Rica,2012,70.0,U.S.A.,60.0,Blend,Costa Rica,105000.0
Woodblock,Sambirano,2012,70.0,U.S.A.,65.0,Trinitario,Madagascar,113750.0
Woodblock,Ocumare,2011,70.0,U.S.A.,80.0,Blend,Venezuela,140000.0
Woodblock,La Red,2011,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
Xocolat,Hispaniola,2013,66.0,Domincan Republic,60.0,Blend,Dominican Republic,99000.0
Xocolla,"Sambirano, batch 170102",2017,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
Xocolla,"Hispaniola, batch 170104",2017,70.0,U.S.A.,50.0,Blend,Dominican Republic,87500.0
Zak's,"Papua New Guinea, Batch 2",2015,70.0,U.S.A.,60.0,Blend,Papua New Guinea,105000.0
Zak's,"Dominican Republic, Batch D2",2015,70.0,U.S.A.,65.0,Blend,Domincan Republic,113750.0
Zak's,"Madagascar, Batch 2",2015,70.0,U.S.A.,65.0,Trinitario,Madagascar,113750.0
Zak's,"Peru, Batch 1",2015,70.0,U.S.A.,65.0,Blend,Peru,113750.0
Zak's,"Belize, Batch 2",2015,70.0,U.S.A.,70.0,Trinitario,Belize,122500.0
Zak's,"House Blend, Batch 2",2015,60.0,U.S.A.,60.0,Blend,Other,90000.0
Zart Pralinen,"Millot P., Ambanja",2016,70.0,Austria,70.0,"Criollo, Trinitario",Madagascar,122500.0
Zart Pralinen,UNOCACE,2016,70.0,Austria,55.0,Nacional (Arriba),Ecuador,96250.0
Zart Pralinen,San Juan Estate,2016,85.0,Austria,55.0,Trinitario,Trinidad,116875.0
Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,85.0,Austria,60.0,"Criollo, Trinitario",Tanzania,127500.0
Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,70.0,Austria,70.0,"Criollo, Trinitario",Tanzania,122500.0
Zart Pralinen,"San Juan Estate, Gran Couva",2016,78.0,Austria,70.0,Trinitario,Trinidad,136500.0
Zokoko,Guadalcanal,2016,78.0,Australia,75.0,Blend,Solomon Islands,146250.0
Zokoko,Goddess Blend,2016,65.0,Australia,65.0,Blend,Other,105625.0
Zokoko,Alto Beni,2011,68.0,Australia,70.0,Blend,Bolivia,119000.0
Zokoko,Tokiala,2011,66.0,Australia,70.0,Trinitario,Papua New Guinea,115500.0
Zokoko,"Tranquilidad, Baures",2011,72.0,Australia,75.0,Blend,Bolivia,135000.0
Zotter,Raw,2014,80.0,Austria,55.0,Blend,Other,110000.0
Zotter,"Bocas del Toro, Cocabo Co-op",2012,72.0,Austria,70.0,Blend,Panama,126000.0
Zotter,Amazonas Frucht,2012,65.0,Austria,70.0,Blend,Other,113750.0
Zotter,"Satipo Pangoa region, 16hr conche",2012,70.0,Austria,60.0,Criollo (Amarru),Peru,105000.0
Zotter,"Satipo Pangoa region, 20hr conche",2012,70.0,Austria,70.0,Criollo (Amarru),Peru,122500.0
Zotter,"Loma Los Pinos, Yacao region, D.R.",2012,62.0,Austria,75.0,Blend,Dominican Republic,116250.0
Zotter,El Oro,2012,75.0,Austria,60.0,Forastero (Nacional),Ecuador,112500.0
Zotter,Huiwani Coop,2012,75.0,Austria,60.0,"Criollo, Trinitario",Papua New Guinea,112500.0
Zotter,El Ceibo Coop,2012,90.0,Austria,65.0,Blend,Bolivia,146250.0
Zotter,Santo Domingo,2012,70.0,Austria,75.0,Blend,Dominican Republic,131250.0
Zotter,"Kongo, Highlands",2012,68.0,Austria,65.0,Forastero,Congo,110500.0
Zotter,"Indianer, Raw",2012,58.0,Austria,70.0,Blend,Other,101500.0
Zotter,Peru,2011,70.0,Austria,75.0,Blend,Peru,131250.0
Zotter,Congo,2011,65.0,Austria,60.0,Forastero,Congo,97500.0
Zotter,Kerala State,2011,65.0,Austria,70.0,Forastero,India,113750.0
Zotter,Kerala State,2011,62.0,Austria,65.0,Blend,India,100750.0
Zotter,"Brazil, Mitzi Blue",2010,65.0,Austria,60.0,Blend,Brazil,97500.0
